[2022-03-11T00:38:21Z INFO  coverm] CoverM version 0.6.1
[2022-03-11T00:38:21Z INFO  coverm] Using min-covered-fraction 0%
[2022-03-11T00:38:21Z INFO  coverm] Using min-read-percent-identity 95%
[2022-03-11T00:38:21Z INFO  coverm] Using min-read-aligned-percent 75%
[2022-03-11T00:39:38Z INFO  coverm::genome] In sample 'sak_2010_1_5_120m_metaG-vs-bins.sorted', found 16450332 reads mapped out of 49800388 total (33.03%)
[2022-03-11T00:41:39Z INFO  coverm::genome] In sample 'sak_2010_1_5_45m_metaG-vs-bins.sorted', found 28134966 reads mapped out of 81773694 total (34.41%)
[2022-03-11T00:43:04Z INFO  coverm::genome] In sample 'sak_2010_1_5_50m_metaG-vs-bins.sorted', found 21229443 reads mapped out of 57936658 total (36.64%)
[2022-03-11T00:44:27Z INFO  coverm::genome] In sample 'sak_2010_1_5_55m_metaG-vs-bins.sorted', found 21989872 reads mapped out of 56579514 total (38.87%)
[2022-03-11T00:46:01Z INFO  coverm::genome] In sample 'sak_2010_1_5_80m_metaG-vs-bins.sorted', found 21105580 reads mapped out of 64311660 total (32.82%)
[2022-03-11T00:47:15Z INFO  coverm::genome] In sample 'sak_2011_5_24_120m_metaG-vs-bins.sorted', found 16710185 reads mapped out of 51706714 total (32.32%)
[2022-03-11T00:48:27Z INFO  coverm::genome] In sample 'sak_2011_5_24_36m_metaG-vs-bins.sorted', found 12659725 reads mapped out of 48368888 total (26.17%)
[2022-03-11T00:49:46Z INFO  coverm::genome] In sample 'sak_2011_5_24_40m_metaG-vs-bins.sorted', found 14125496 reads mapped out of 53400814 total (26.45%)
[2022-03-11T00:51:04Z INFO  coverm::genome] In sample 'sak_2011_5_24_50m_metaG-vs-bins.sorted', found 19949558 reads mapped out of 52532960 total (37.98%)
[2022-03-11T00:53:21Z INFO  coverm::genome] In sample 'sak_2011_5_24_80m_metaG-vs-bins.sorted', found 32243431 reads mapped out of 92802560 total (34.74%)
[2022-03-11T00:54:42Z INFO  coverm::genome] In sample 'sak_2013_06_06_120m_metaG-vs-bins.sorted', found 19582930 reads mapped out of 54279762 total (36.08%)
[2022-03-11T00:56:00Z INFO  coverm::genome] In sample 'sak_2013_06_06_36m_metaG-vs-bins.sorted', found 15750283 reads mapped out of 53584066 total (29.39%)
[2022-03-11T00:57:12Z INFO  coverm::genome] In sample 'sak_2013_06_06_40m_metaG-vs-bins.sorted', found 13378642 reads mapped out of 47196252 total (28.35%)
[2022-03-11T00:59:28Z INFO  coverm::genome] In sample 'sak_2013_06_06_50m_metaG-vs-bins.sorted', found 34073998 reads mapped out of 87228300 total (39.06%)
[2022-03-11T01:00:52Z INFO  coverm::genome] In sample 'sak_2013_06_06_60m_metaG-vs-bins.sorted', found 22402338 reads mapped out of 56007376 total (40.00%)
[2022-03-11T01:10:29Z INFO  coverm::genome] In sample 'Sakinaw_120m_May2011-vs-bins.sorted', found 112204536 reads mapped out of 344166188 total (32.60%)
Genome	sak_2010_1_5_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_45m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_55m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_80m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_36m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_40m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_80m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_36m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_40m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_60m_metaG-vs-bins.sorted Relative Abundance (%)	Sakinaw_120m_May2011-vs-bins.sorted Relative Abundance (%)
unmapped	66.96746	65.59412	63.35749	61.134563	67.18234	67.682755	73.82672	73.548164	62.02468	65.25588	63.922226	70.60641	71.65317	60.93699	60.001095	67.398155
sak_2010_1_5_120m_metaG_bin.14	0.27043983	0.0004676007	0.0016185968	0.0022942557	0.356979	0.45726493	0.00015163186	0.00017443835	0.001690077	0.41405416	0.31093168	0.0001793034	0.0001860845	0.0011823148	0.044634487	0.26621023
sak_2010_1_5_120m_metaG_bin.3	0.1428676	0.044507597	0.0742892	0.04726758	0.100284904	0.15125652	0.00011329116	0.0019756416	0.098683655	0.14617525	0.17968631	0.000039242655	0.0027203523	0.1128714	0.13714288	0.11497663
sak_2010_1_5_120m_metaG_bin.7	0.53438675	0.021625927	0.030312091	0.050022963	0.55433506	0.50332654	0.0005890224	0.0039472356	0.026962573	0.45361894	0.46508586	0.000657746	0.0026825804	0.026417507	0.21013847	0.530001
sak_2010_1_5_45m_metaG_bin.11	0.004359341	0.47453636	0.07420384	0.031727392	0.008314082	0.0033244563	0.042439178	0.219799	0.04549312	0.006058544	0.004779077	0.013876881	0.05081218	0.06441777	0.013012649	0.0049086805
sak_2010_1_5_45m_metaG_bin.12	0.07762238	0.53569686	0.5912687	0.483856	0.08953132	0.05060009	0.0037284375	0.041503076	0.46996894	0.07209927	0.055379882	0.003135977	0.036156066	0.51046866	0.18775219	0.07447788
sak_2010_1_5_45m_metaG_bin.17	0.11637699	0.15841942	0.24859525	0.28723434	0.20997971	0.08450427	0.017486311	0.04045573	0.16090794	0.16055353	0.12227005	0.00682827	0.0125504155	0.15718879	0.24631116	0.13182776
sak_2010_1_5_45m_metaG_bin.22	0.0076377527	0.1603766	0.11501178	0.0847565	0.012456521	0.005622721	0.00411061	0.056114703	0.07869845	0.010336837	0.0054130596	0.00053038145	0.018069452	0.06207818	0.034169693	0.0073627024
sak_2010_1_5_45m_metaG_bin.23	2.0520961	1.0603204	1.828714	2.8668175	0.79334086	1.0241513	0.04921438	0.3092346	2.4862022	1.5027034	1.9797384	0.025052365	0.29909596	6.2133455	5.181279	1.532591
sak_2010_1_5_45m_metaG_bin.29	0.058401387	0.2293828	0.1592793	0.1461835	0.056484547	0.048360586	0.027735546	0.20133923	0.21482264	0.05513374	0.029212285	0.012563314	0.18474263	0.124340646	0.053555183	0.061045554
sak_2010_1_5_45m_metaG_bin.2	0.009912946	0.4465333	0.09811857	0.041178815	0.010044441	0.007561941	0.08053897	0.29762208	0.07958323	0.008585418	0.0066128536	0.09236812	0.4915952	0.09477385	0.012995329	0.009600491
sak_2010_1_5_45m_metaG_bin.31	0.010017572	0.29656926	0.17712326	0.08132642	0.015943753	0.010050587	0.0009271689	0.019332984	0.14063658	0.014029959	0.008551521	0.00021618212	0.0039245165	0.14229108	0.026603654	0.010808556
sak_2010_1_5_45m_metaG_bin.33	0.009735717	0.25618413	0.10090045	0.047342077	0.009050432	0.0064405673	0.035973307	0.20331591	0.07310824	0.007443757	0.006989406	0.012248682	0.092353575	0.08796956	0.014503131	0.009072829
sak_2010_1_5_45m_metaG_bin.34	0.08331601	0.106590025	0.15114453	0.122536436	0.12057807	0.07526769	0.00027825258	0.0042096865	0.098857075	0.09488949	0.08798056	0.000073284355	0.0029179335	0.09030768	0.12510322	0.07429712
sak_2010_1_5_45m_metaG_bin.35	0.0074577928	0.18525194	0.04476765	0.021547496	0.007344662	0.015951233	0.0043479246	0.054751832	0.07206298	0.011771919	0.010773885	0.005413656	0.02244775	0.040681485	0.010540637	0.0068785907
sak_2010_1_5_45m_metaG_bin.37	0.0015846506	0.18846895	0.026165256	0.009067109	0.0022404047	0.0013924217	0.0029982575	0.045490522	0.018044593	0.0016353138	0.0010824429	0.001032538	0.007139585	0.028757218	0.002181497	0.0016380592
sak_2010_1_5_45m_metaG_bin.38	0.008467886	0.48124397	0.15036964	0.06136025	0.011290179	0.007265538	0.06861044	0.4600934	0.14021769	0.0096135745	0.0066058347	0.04412654	0.8724027	0.17729408	0.01904765	0.008514612
